Name,Probability
Alan Coren,0.0038254046101029917
Jimmy Jones,0.0037763609612555173
Rhodri Marsden,0.003727317312408043
John Hegley,0.0036292300147130947
Chris Donald,0.0036292300147130947
Dave Thompson,0.0036292300147130947
Dave Lamb,0.0035311427170181464
Jack Dee,0.003531142717018146
Angus Deayton,0.003531142717018146
Rob Beckett,0.0034330554193231985
Omid Djalili,0.0034330554193231985
Miles Jupp,0.0034330554193231985
Willie Rushton,0.0034330554193231985
Paul Merton,0.0034330554193231985
Nish Kumar,0.0034330554193231985
Robin Ray,0.0034330554193231985
Paul Kaye,0.0034330554193231985
Peter Howitt,0.003384011770475723
James Acaster,0.003384011770475723
Jeff Green,0.003384011770475723
Rowland Rivron,0.003384011770475723
Joel Dommett,0.003384011770475723
Mark Williams,0.003384011770475723
Tim Minchin,0.003384011770475723
Lee Hurst,0.003384011770475723
Tony Gardner,0.003384011770475723
Steve Punt,0.003384011770475723
Jim Tavaré,0.003384011770475723
Rufus Jones,0.003334968121628249
James Dreyfus,0.003334968121628249
Jimmy Gold,0.003236880823933301
Nigel Planer,0.003236880823933301
Daniel Lawrence Taylor,0.003236880823933301
Fayne and Evans,0.003236880823933301
Gareth Hale,0.003236880823933301
Gordon Southern,0.003236880823933301
Nat Mills and Bobbie,0.003236880823933301
Philip Pope,0.003236880823933301
John Moloney,0.003236880823933301
Michael Spicer,0.003236880823933301
Clapham and Dwyer,0.003236880823933301
Collinson and Dean,0.003236880823933301
Sid Kipper,0.003236880823933301
Alistair Barrie,0.003236880823933301
Paul Cinquevalli,0.003236880823933301
Sensible Footwear,0.003236880823933301
Bob Golding,0.003236880823933301
Micky Flanagan,0.0032368808239333
John Finnemore,0.0031387935262383528
Marcus Brigstocke,0.0031387935262383528
Matt Lucas,0.0031387935262383528
Sean Lock,0.0031387935262383528
Romesh Ranganathan,0.0031387935262383528
Joe Wilkinson,0.0031387935262383528
Martin Freeman,0.0031387935262383528
Paul Foot,0.0031387935262383528
Russell Brand,0.0031387935262383528
Simon Bird,0.0031387935262383528
Dudley Moore,0.0031387935262383528
Ivor Biggun,0.003040706228543404
Duncan Preston,0.003040706228543404
Andrew Lawrence,0.0030407062285434036
Ivo Graham,0.0030407062285434036
Gary Le Strange,0.0030407062285434036
Adam Rowe,0.0030407062285434036
Laurence Clark,0.0030407062285434036
Norman Pace,0.0029916625796959297
Patrick Fyffe,0.0029916625796959297
Murray and Mooney,0.0029916625796959297
Papa CJ,0.0029916625796959297
Tommy Cannon,0.0029916625796959297
Owen O'Neill,0.0029916625796959297
Syd Little,0.0029916625796959297
Stephen K. Amos,0.0029426189308484553
David Walliams,0.0029426189308484553
Sacha Baron Cohen,0.0029426189308484553
Ben Miller,0.0029426189308484553
Andy Zaltzman,0.0029426189308484553
Simon Day,0.002942618930848455
Bud Flanagan,0.002844531633153507
Michael Dapaah,0.002844531633153507
Clive Anderson,0.002844531633153507
Jay Foreman,0.002844531633153507
Barry Took,0.002844531633153507
Gregor Fisher,0.0027954879843060327
Dom Joly,0.0027954879843060327
Ben Willbond,0.0027954879843060327
Gary Delaney,0.0027954879843060327
Matthew Holness,0.0027954879843060327
Matt Richardson,0.0027954879843060327
Munya Chawawa,0.0027954879843060327
Jeremy Dyson,0.0027954879843060327
Seann Walsh,0.0027954879843060327
Paul Taylor,0.0027954879843060327
Jimmy Cricket,0.0027954879843060327
Mathew Baynton,0.0027954879843060327
Joe Thomas,0.0027954879843060327
Kev Orkian,0.0027954879843060327
Will Adamsdale,0.0027954879843060327
Will Mellor,0.0027954879843060327
Simon Farnaby,0.0027954879843060327
Jimeoin,0.0027954879843060327
Hugh Dennis,0.0027954879843060327
Robert Llewellyn,0.0027954879843060327
Mike Wozniak,0.0027954879843060327
Matt Berry,0.0026483570377636096
Robin Ince,0.0026483570377636096
James Bachman,0.0025502697400686613
Ricky Gervais,0.0025502697400686613
Harry Enfield,0.0025502697400686613
Mark Steel,0.0025502697400686613
Victor Lewis-Smith,0.0025502697400686613
Simon Amstell,0.0024521824423737125
Boothby Graffoe,0.0024521824423737125
Ian Stone,0.0024521824423737125
Rhod Gilbert,0.002403138793526238
Russell Howard,0.002403138793526238
Stewart Lee,0.002403138793526238
Joe Lycett,0.002403138793526238
Peter Serafinowicz,0.002403138793526238
Mark Watson,0.002403138793526238
Al Murray,0.002403138793526238
Daniel Kitson,0.002403138793526238
John Bishop,0.002403138793526238
Chris McCausland,0.002403138793526238
Mark Gatiss,0.002403138793526238
Dave Gorman,0.002403138793526238
John Oliver,0.002403138793526238
John Robins,0.002403138793526238
John Thomson,0.002403138793526238
Johnny Vegas,0.002403138793526238
Jon Culshaw,0.002403138793526238
Jon Holmes,0.002403138793526238
Jon Richardson,0.002403138793526238
Stephen Merchant,0.002403138793526238
Steve Pemberton,0.002403138793526238
Steve Coogan,0.002403138793526238
Richard Herring,0.002403138793526238
Julian Barratt,0.002403138793526238
Ross Noble,0.002403138793526238
Adil Ray,0.002403138793526238
Mitch Benn,0.002403138793526238
Alan Carr,0.002403138793526238
Alexander Armstrong,0.002403138793526238
Alex Horne,0.002403138793526238
Reece Shearsmith,0.002403138793526238
Rufus Hound,0.002403138793526238
Peter Kay,0.002403138793526238
Lee Mack,0.002403138793526238
David Mitchell,0.002403138793526238
Greg Davies,0.002403138793526238
Robert Webb,0.002403138793526238
Kevin Bridges,0.002403138793526238
Ralf Little,0.002403138793526238
Jason Manford,0.002403138793526238
Simon Pegg,0.002403138793526238
Danny John-Jules,0.0023540951446787643
Richard Digance,0.0023540951446787643
Norman Lovett,0.0023540951446787643
Tony Robinson,0.0022560078469838155
Jim Davidson,0.0022560078469838155
Mark Addy,0.002206964198136341
Charlie Higson,0.002206964198136341
Ted Chippington,0.002206964198136341
Simon Fanshawe,0.002206964198136341
Chris Barrie,0.002206964198136341
Nick Hancock,0.002206964198136341
Alan Davies,0.0021579205492888672
Jeremy Hardy,0.0021579205492888672
Humphrey Lyttelton,0.0021579205492888672
Rik Mayall,0.0021579205492888672
Harry Hill,0.002059833251593919
Kevin Eldon,0.002059833251593919
Tom Walker,0.002059833251593919
Charlie Naughton,0.002059833251593919
Paul Whitehouse,0.002059833251593919
Sanjeev Bhaskar,0.002059833251593919
Francis Wheen,0.002059833251593919
Frank Skinner,0.002059833251593919
Haver and Lee,0.002059833251593919
Eddie Large,0.002059833251593919
Rogan Whitenails,0.002059833251593919
Henry Naylor,0.002059833251593919
Rob Newman,0.002059833251593919
Mike Hayley,0.002059833251593919
Hugo Speer,0.002059833251593919
Graham Fellows,0.002059833251593919
Anil Gupta,0.002059833251593919
Crazy Gang,0.002059833251593919
Bill Nighy,0.00196174595389897
Michael Barrymore,0.00196174595389897
Michael Flanders,0.00196174595389897
Chris Langham,0.00196174595389897
Arthur Marshall,0.00196174595389897
Gerald Scarfe,0.00196174595389897
Jonathan Ross,0.00196174595389897
David Jason,0.00196174595389897
Kenneth Williams,0.00196174595389897
Phill Jupitus,0.0018146150073565473
Bob Mortimer,0.0018146150073565473
Adrian Edmondson,0.0018146150073565473
David Baddiel,0.0018146150073565473
Alistair McGowan,0.0018146150073565473
Bill Bailey,0.0018146150073565473
Vic Reeves,0.0018146150073565473
Andy Parsons,0.0018146150073565473
Derek Nimmo,0.0018146150073565473
Donald Swann,0.0018146150073565473
Adrian Scarborough,0.0018146150073565473
Craig Charles,0.0018146150073565473
Simon Hoggart,0.0018146150073565473
Ian Hislop,0.0018146150073565473
Hugh Laurie,0.0018146150073565473
Henry Normal,0.0018146150073565473
Edwyn Collins,0.0018146150073565473
Peter Jones,0.0018146150073565473
Armando Iannucci,0.0018146150073565473
Neil Morrissey,0.0018146150073565473
Nicholas Lyndhurst,0.0018146150073565473
Sarah Keyworth,0.0018146150073565473
Rowan Atkinson,0.0018146150073565473
Lenny Henry,0.0018146150073565473
Mark Perry,0.0018146150073565473
Lee Evans,0.0018146150073565473
Kevin Connelly,0.0018146150073565473
Rory McGrath,0.0018146150073565473
Bobby Davro,0.0018146150073565473
Rory Bremner,0.0018146150073565473
Chris Morris,0.0018146150073565473
Bobby Ball,0.001667484060814125
Les Dawson,0.001667484060814125
Robert Newman,0.001667484060814125
Hinge and Bracket,0.001667484060814125
Ronnie Corbett,0.001667484060814125
Tim Brooke-Taylor,0.001667484060814125
Lemn Sissay,0.001667484060814125
Don Juan,0.001667484060814125
Monty Python,0.001667484060814125
Clement Freud,0.001667484060814125
Daniel Howell,0.001667484060814125
First World War,0.001667484060814125
Tim Key,0.001667484060814125
Les Barker,0.0016184404119666503
Rudolph Walker,0.0016184404119666503
Russ Abbot,0.0016184404119666503
Brian Murphy,0.0016184404119666503
Jimmy Tarbuck,0.0016184404119666503
Phil Cool,0.0016184404119666503
James Bolam,0.0016184404119666503
Simon Brint,0.0016184404119666503
Rick Wakeman,0.0014713094654242277
Roy 'Chubby' Brown,0.0014713094654242277
Chris Addison,0.0014222658165767535
Anthony McPartlin,0.0014222658165767535
Barry Cryer,0.0014222658165767535
Ade Edmondson,0.0014222658165767535
Frankie Boyle,0.0014222658165767535
Roger McGough,0.0014222658165767535
Elis James,0.0014222658165767535
John Cooper Clarke,0.0014222658165767535
Phil Lester,0.0014222658165767535
Ernie Wise,0.0014222658165767535
Frank Muir,0.0014222658165767535
George Logan,0.0014222658165767535
Rob Brydon,0.0014222658165767535
Eric Morecambe,0.0014222658165767535
Ronnie Barker,0.0014222658165767535
Tony Hawks,0.0014222658165767535
Ben Croshaw,0.0014222658165767535
Robert Morley,0.0014222658165767535
Declan Donnelly,0.0014222658165767535
Paul Nicholas,0.0012260912211868563
Richard Wilson,0.0012260912211868563
Peter Richardson,0.0012260912211868563
Jasper Carrott,0.0012260912211868563
Robert Lindsay,0.0012260912211868563
John Cleese,0.0012260912211868563
Alexei Sayle,0.0012260912211868563
Bill Oddie,0.0012260912211868563
Billy Connolly,0.0012260912211868563
Terry Gilliam,0.0012260912211868563
Eric Idle,0.0012260912211868563
Graeme Garden,0.0012260912211868563
Griff Rhys Jones,0.0012260912211868563
Mike Harding,0.0012260912211868563
James Fleet,0.0012260912211868563
Stanley Baxter,0.0012260912211868563
Michael Palin,0.0012260912211868563
Michael Crawford,0.0012260912211868563
Les Dennis,0.0012260912211868563
Sara Pascoe,0.0
Susan Calman,0.0
Rebecca Front,0.0
Victoria Wood,0.0
Vicki Pepperdine,0.0
Tracey Ullman,0.0
Roisin Conaty,0.0
Ronni Ancona,0.0
Tamsin Greig,0.0
Suzy Eddie Izzard,0.0
Suzi Ruffell,0.0
Revnell and West,0.0
Sandi Toksvig,0.0
Sue Perkins,0.0
Rosie Holt,0.0
Rhona Cameron,0.0
Rosie Jones,0.0
Sadia Azmat,0.0
Sophie Duker,0.0
Sally Phillips,0.0
Sheridan Smith,0.0
Shazia Mirza,0.0
Sarah Millican,0.0
Sarah Hadland,0.0
Shaparak Khorsandi,0.0
Katherine Parkinson,0.0
Rachel Parris,0.0
Ingrid Oliver,0.0
Elsie and Doris Waters,0.0
Emily Atack,0.0
Faith Brown,0.0
Fiona Allen,0.0
Flo and Joan,0.0
Francesca Martinez,0.0
Gina Yashere,0.0
Harriet Braine,0.0
Helen Atkinson-Wood,0.0
Helen Lederer,0.0
Holly Walsh,0.0
Isy Suttie,0.0
Prunella Scales,0.0
Jameela Jamil,0.0
Jan Ravens,0.0
Jane Horrocks,0.0
Jane Leeves,0.0
Janice Connolly,0.0
Jen Brister,0.0
Jennifer Saunders,0.0
Jennifer Veal,0.0
Jenny Eclair,0.0
Jessica Hynes,0.0
Jessica Knappett,0.0
Ellie White,0.0
Ellie Taylor,0.0
Eleanor Morton,0.0
Eleanor Bron,0.0
Adèle Anderson,0.0
Amelia Dimoldenberg,0.0
Andi Osho,0.0
Angela Barnes,0.0
Anjana Vasan,0.0
Anne Reid,0.0
Arabella Weir,0.0
Athena Kugblenu,0.0
Ava Vidal,0.0
Belinda Lang,0.0
Bethany Black,0.0
Bridget Christie,0.0
Cariad Lloyd,0.0
Caroline Quentin,0.0
Catherine Tate,0.0
Catherine Tyldesley,0.0
Celia Imrie,0.0
Charlotte Ritchie,0.0
Daisy May Cooper,0.0
Dawn French,0.0
Debra Stephenson,0.0
Diane Morgan,0.0
Doon Mackichan,0.0
Jo Brand,0.0
Jo Caulfield,0.0
Jo Enright,0.0
Maisie Adam,0.0
Matilda Ziegler,0.0
Maureen Lipman,0.0
Meera Syal,0.0
Mel Giedroyc,0.0
Melanie Hudson,0.0
Michaela Coel,0.0
Millicent Martin,0.0
Miranda Hart,0.0
Morgana Robinson,0.0
Morwenna Banks,0.0
Natalie Casey,0.0
Natalie Haynes,0.0
Nichola McAuliffe,0.0
Nina Conti,0.0
Ninia Benjamin,0.0
Olivia Colman,0.0
Pam Ayres,0.0
Pamela Stephenson,0.0
Patricia Routledge,0.0
Pauline Quirke,0.0
Penelope Keith,0.0
Penelope Wilton,0.0
Penny Broadhurst,0.0
Martha Howe-Douglas,0.0
Lucy Punch,0.0
Joanna Lumley,0.0
Lucy Porter,0.0
Josie Long,0.0
Judy Cornwell,0.0
Julia Davis,0.0
Julia Hills,0.0
Julia Sawalha,0.0
Julie Walters,0.0
Katherine Bennett,0.0
Abi Roberts,0.0
Kathy Burke,0.0
Katie Perry,0.0
Katy Brand,0.0
Kenway and Young,0.0
Kerry Godliman,0.0
Laura Lexx,0.0
Laura Solon,0.0
Lauren Laverne,0.0
Lesley Joseph,0.0
Linda Robson,0.0
Linda Smith,0.0
Liza Tarbuck,0.0
Lorna Watson,0.0
Lou Sanders,0.0
Lucy Davis,0.0
Zoe Lyons,0.0
