Name,Probability
Lee Peart,0.0030267835145883926
Doon Mackichan,0.0030267835145883918
Jack Binstead,0.0030267835145883918
Adam Buxton,0.002956393200295639
Ed Gamble,0.002956393200295639
James Buckley,0.002956393200295639
Rhona Cameron,0.002850807728856509
Ellie White,0.002850807728856509
Charlie Wernham,0.002850807728856509
Danny Bhoy,0.002850807728856509
Lewis Costello,0.002850807728856509
Natalie Casey,0.002850807728856509
Greg McHugh,0.002850807728856509
Shazia Mirza,0.002850807728856509
Matt Forde,0.002850807728856509
Martha Howe-Douglas,0.002850807728856509
Ikenna Azuike,0.002850807728856509
Bennett Arron,0.002850807728856509
Fiona Allen,0.002850807728856509
Terry Alderton,0.002850807728856509
Jessica Knappett,0.002850807728856509
Wil Hodgson,0.002850807728856509
Andrew O'Neill,0.002850807728856509
Andre Vincent,0.002815612571710132
Karl Howman,0.002745222257417379
Joe Cornish,0.002745222257417379
Nick Frost,0.002745222257417379
Kathy Burke,0.002745222257417379
Paul Chowdhry,0.002745222257417379
Mark Thomas,0.002745222257417379
Alan Coren,0.002745222257417379
Joshua Seigal,0.002745222257417379
Angela Barnes,0.002745222257417379
Stephen Fry,0.002745222257417379
Andy Hamilton,0.002745222257417379
Richard Ingrams,0.002745222257417379
Brian Conley,0.002745222257417379
Sadia Azmat,0.002745222257417379
Ahir Shah,0.002745222257417379
Ben Elton,0.002745222257417379
Cariad Lloyd,0.002745222257417379
Sophie Duker,0.002745222257417379
Jimmy Jones,0.0027100271002710023
Rhodri Marsden,0.0026748319431246256
John Hegley,0.0026044416288318723
Chris Donald,0.0026044416288318723
Dave Thompson,0.0026044416288318723
Jo Caulfield,0.0026044416288318723
Dave Lamb,0.0025340513145391194
Gina Yashere,0.0025340513145391194
Andi Osho,0.0025340513145391194
Sarah Hadland,0.0025340513145391194
Jack Dee,0.002534051314539119
Angus Deayton,0.002534051314539119
Jo Brand,0.002534051314539119
Paul Merton,0.002463661000246366
Rob Beckett,0.002463661000246366
Miles Jupp,0.002463661000246366
Amelia Dimoldenberg,0.002463661000246366
Paul Kaye,0.002463661000246366
Omid Djalili,0.002463661000246366
Sara Pascoe,0.002463661000246366
Josie Long,0.002463661000246366
Nish Kumar,0.002463661000246366
Willie Rushton,0.002463661000246366
Robin Ray,0.002463661000246366
Mark Williams,0.002428465843099989
Peter Howitt,0.002428465843099989
James Acaster,0.002428465843099989
Joel Dommett,0.002428465843099989
Lee Hurst,0.002428465843099989
Steve Punt,0.002428465843099989
Jeff Green,0.002428465843099989
Tim Minchin,0.002428465843099989
Rowland Rivron,0.002428465843099989
Tony Gardner,0.002428465843099989
Jim Tavaré,0.002428465843099989
Matilda Ziegler,0.002428465843099989
Belinda Lang,0.0023932706859536123
James Dreyfus,0.002393270685953612
Rufus Jones,0.002393270685953612
Jessica Hynes,0.002393270685953612
Bob Golding,0.0023228803716608595
Sid Kipper,0.0023228803716608595
Daniel Lawrence Taylor,0.0023228803716608595
Ingrid Oliver,0.0023228803716608595
Harriet Braine,0.0023228803716608595
Kenway and Young,0.0023228803716608595
Jimmy Gold,0.0023228803716608595
Alistair Barrie,0.0023228803716608595
John Moloney,0.0023228803716608595
Sensible Footwear,0.0023228803716608595
Eleanor Morton,0.0023228803716608595
Paul Cinquevalli,0.0023228803716608595
Michael Spicer,0.0023228803716608595
Clapham and Dwyer,0.0023228803716608595
Nat Mills and Bobbie,0.0023228803716608595
Flo and Joan,0.0023228803716608595
Fayne and Evans,0.0023228803716608595
Gordon Southern,0.0023228803716608595
Gareth Hale,0.0023228803716608595
Collinson and Dean,0.0023228803716608595
Penny Broadhurst,0.0023228803716608595
Nigel Planer,0.0023228803716608595
Philip Pope,0.0023228803716608595
Linda Robson,0.0023228803716608586
Pauline Quirke,0.0023228803716608586
Micky Flanagan,0.0023228803716608586
Mel Giedroyc,0.002252490057368106
Joe Wilkinson,0.002252490057368106
Russell Brand,0.002252490057368106
Paul Foot,0.002252490057368106
Romesh Ranganathan,0.002252490057368106
Marcus Brigstocke,0.002252490057368106
Dudley Moore,0.002252490057368106
Martin Freeman,0.002252490057368106
Matt Lucas,0.002252490057368106
Sean Lock,0.002252490057368106
Simon Bird,0.002252490057368106
John Finnemore,0.002252490057368106
Meera Syal,0.002182099743075353
Ivor Biggun,0.002182099743075353
Duncan Preston,0.002182099743075353
Adam Rowe,0.0021820997430753524
Laurence Clark,0.0021820997430753524
Katy Brand,0.0021820997430753524
Gary Le Strange,0.0021820997430753524
Ellie Taylor,0.0021820997430753524
Ivo Graham,0.0021820997430753524
Andrew Lawrence,0.0021820997430753524
Katherine Bennett,0.0021820997430753524
Laura Solon,0.0021820997430753524
Patrick Fyffe,0.002146904585928976
Papa CJ,0.002146904585928976
Owen O'Neill,0.002146904585928976
Norman Pace,0.002146904585928976
Syd Little,0.002146904585928976
Tommy Cannon,0.002146904585928976
Murray and Mooney,0.002146904585928976
Sacha Baron Cohen,0.0021117094287825995
Ben Miller,0.0021117094287825995
Andy Zaltzman,0.0021117094287825995
Stephen K. Amos,0.0021117094287825995
David Walliams,0.0021117094287825995
Simon Day,0.002111709428782599
Jane Leeves,0.002111709428782599
Clive Anderson,0.002041319114489846
Barry Took,0.002041319114489846
Jay Foreman,0.002041319114489846
Bud Flanagan,0.002041319114489846
Michael Dapaah,0.002041319114489846
Will Adamsdale,0.0020061239573434695
Paul Taylor,0.0020061239573434695
Will Mellor,0.0020061239573434695
Seann Walsh,0.0020061239573434695
Suzi Ruffell,0.0020061239573434695
Robert Llewellyn,0.0020061239573434695
Lucy Davis,0.0020061239573434695
Munya Chawawa,0.0020061239573434695
Morgana Robinson,0.0020061239573434695
Mike Wozniak,0.0020061239573434695
Simon Farnaby,0.0020061239573434695
Mathew Baynton,0.0020061239573434695
Rachel Parris,0.0020061239573434695
Matthew Holness,0.0020061239573434695
Matt Richardson,0.0020061239573434695
Kev Orkian,0.0020061239573434695
Jimeoin,0.0020061239573434695
Jennifer Veal,0.0020061239573434695
Bethany Black,0.0020061239573434695
Isy Suttie,0.0020061239573434695
Ben Willbond,0.0020061239573434695
Joe Thomas,0.0020061239573434695
Emily Atack,0.0020061239573434695
Jeremy Dyson,0.0020061239573434695
Gary Delaney,0.0020061239573434695
Anjana Vasan,0.0020061239573434695
Dom Joly,0.0020061239573434695
Gregor Fisher,0.0020061239573434695
Hugh Dennis,0.0020061239573434695
Jimmy Cricket,0.0020061239573434695
Nichola McAuliffe,0.001970928800197093
Matt Berry,0.0019005384859043393
Francesca Martinez,0.0019005384859043393
Tamsin Greig,0.0019005384859043393
Shaparak Khorsandi,0.0019005384859043393
Robin Ince,0.0019005384859043393
Adèle Anderson,0.0018653433287579627
Harry Enfield,0.001830148171611586
Ricky Gervais,0.001830148171611586
Mark Steel,0.001830148171611586
Victor Lewis-Smith,0.001830148171611586
Caroline Quentin,0.001830148171611586
Tracey Ullman,0.001830148171611586
Elsie and Doris Waters,0.001830148171611586
James Bachman,0.001830148171611586
Ian Stone,0.0017597578573188327
Rebecca Front,0.0017597578573188327
Jan Ravens,0.0017597578573188327
Helen Atkinson-Wood,0.0017597578573188327
Simon Amstell,0.0017597578573188327
Julia Hills,0.0017597578573188327
Boothby Graffoe,0.0017597578573188327
Olivia Colman,0.0017245627001724558
Miranda Hart,0.0017245627001724558
Mitch Benn,0.0017245627001724558
Johnny Vegas,0.0017245627001724558
Natalie Haynes,0.0017245627001724558
Debra Stephenson,0.0017245627001724558
David Mitchell,0.0017245627001724558
Peter Kay,0.0017245627001724558
Dave Gorman,0.0017245627001724558
Peter Serafinowicz,0.0017245627001724558
Greg Davies,0.0017245627001724558
John Thomson,0.0017245627001724558
Ralf Little,0.0017245627001724558
Sarah Millican,0.0017245627001724558
Alex Horne,0.0017245627001724558
Alexander Armstrong,0.0017245627001724558
Alan Carr,0.0017245627001724558
Stewart Lee,0.0017245627001724558
Steve Pemberton,0.0017245627001724558
Steve Coogan,0.0017245627001724558
Stephen Merchant,0.0017245627001724558
Al Murray,0.0017245627001724558
Simon Pegg,0.0017245627001724558
Sheridan Smith,0.0017245627001724558
Bridget Christie,0.0017245627001724558
Reece Shearsmith,0.0017245627001724558
Sally Phillips,0.0017245627001724558
Catherine Tyldesley,0.0017245627001724558
Russell Howard,0.0017245627001724558
Rufus Hound,0.0017245627001724558
Ross Noble,0.0017245627001724558
Ronni Ancona,0.0017245627001724558
Robert Webb,0.0017245627001724558
Richard Herring,0.0017245627001724558
Rhod Gilbert,0.0017245627001724558
Daniel Kitson,0.0017245627001724558
Chris McCausland,0.0017245627001724558
Diane Morgan,0.0017245627001724558
Adil Ray,0.0017245627001724558
John Oliver,0.0017245627001724558
Lee Mack,0.0017245627001724558
Mark Watson,0.0017245627001724558
Kevin Bridges,0.0017245627001724558
Joe Lycett,0.0017245627001724558
Julian Barratt,0.0017245627001724558
John Bishop,0.0017245627001724558
Julia Davis,0.0017245627001724558
Mark Gatiss,0.0017245627001724558
Jason Manford,0.0017245627001724558
Jon Holmes,0.0017245627001724558
John Robins,0.0017245627001724558
Jon Richardson,0.0017245627001724558
Jon Culshaw,0.0017245627001724558
Millicent Martin,0.0016893675430260794
Danny John-Jules,0.0016893675430260794
Norman Lovett,0.0016893675430260794
Katie Perry,0.0016893675430260794
Richard Digance,0.0016893675430260794
Lesley Joseph,0.001618977228733326
Jim Davidson,0.001618977228733326
Tony Robinson,0.001618977228733326
Nick Hancock,0.0015837820715869492
Simon Fanshawe,0.0015837820715869492
Liza Tarbuck,0.0015837820715869492
Chris Barrie,0.0015837820715869492
Charlie Higson,0.0015837820715869492
Morwenna Banks,0.0015837820715869492
Mark Addy,0.0015837820715869492
Ted Chippington,0.0015837820715869492
Rik Mayall,0.001548586914440573
Jeremy Hardy,0.001548586914440573
Humphrey Lyttelton,0.001548586914440573
Alan Davies,0.001548586914440573
Crazy Gang,0.0014781966001478194
Lorna Watson,0.0014781966001478194
Sanjeev Bhaskar,0.0014781966001478194
Rob Newman,0.0014781966001478194
Rogan Whitenails,0.0014781966001478194
Jenny Eclair,0.0014781966001478194
Charlie Naughton,0.0014781966001478194
Kevin Eldon,0.0014781966001478194
Eddie Large,0.0014781966001478194
Suzy Eddie Izzard,0.0014781966001478194
Tom Walker,0.0014781966001478194
Anil Gupta,0.0014781966001478194
Paul Whitehouse,0.0014781966001478194
Henry Naylor,0.0014781966001478194
Mike Hayley,0.0014781966001478194
Frank Skinner,0.0014781966001478194
Graham Fellows,0.0014781966001478194
Harry Hill,0.0014781966001478194
Melanie Hudson,0.0014781966001478194
Haver and Lee,0.0014781966001478194
Francis Wheen,0.0014781966001478194
Hugo Speer,0.0014781966001478194
Jonathan Ross,0.0014078062858550663
Chris Langham,0.0014078062858550663
Gerald Scarfe,0.0014078062858550663
Kenneth Williams,0.0014078062858550663
Michael Flanders,0.0014078062858550663
Arthur Marshall,0.0014078062858550663
Celia Imrie,0.0014078062858550661
Prunella Scales,0.0014078062858550661
Bill Nighy,0.0014078062858550661
David Jason,0.0014078062858550661
Eleanor Bron,0.0014078062858550661
Penelope Keith,0.0014078062858550661
Michael Barrymore,0.0014078062858550661
Janice Connolly,0.0013374159715623128
Laura Lexx,0.0013022208144159361
Neil Morrissey,0.0013022208144159361
Lee Evans,0.0013022208144159361
Adrian Edmondson,0.0013022208144159361
Henry Normal,0.0013022208144159361
Jennifer Saunders,0.0013022208144159361
Rory Bremner,0.0013022208144159361
Rory McGrath,0.0013022208144159361
Rosie Holt,0.0013022208144159361
Rowan Atkinson,0.0013022208144159361
Alistair McGowan,0.0013022208144159361
Andy Parsons,0.0013022208144159361
Vic Reeves,0.0013022208144159361
Simon Hoggart,0.0013022208144159361
Kevin Connelly,0.0013022208144159361
Ian Hislop,0.0013022208144159361
Sarah Keyworth,0.0013022208144159361
Arabella Weir,0.0013022208144159361
Bobby Davro,0.0013022208144159361
Armando Iannucci,0.0013022208144159361
Bob Mortimer,0.0013022208144159361
Mark Perry,0.0013022208144159361
Hugh Laurie,0.0013022208144159361
Bill Bailey,0.0013022208144159361
Chris Morris,0.0013022208144159361
Zoe Lyons,0.0013022208144159361
Peter Jones,0.0013022208144159361
Dawn French,0.0013022208144159361
Phill Jupitus,0.0013022208144159361
Jane Horrocks,0.0013022208144159361
Derek Nimmo,0.0013022208144159361
Lenny Henry,0.0013022208144159361
David Baddiel,0.0013022208144159361
Daisy May Cooper,0.0013022208144159361
Lou Sanders,0.0013022208144159361
Craig Charles,0.0013022208144159361
Adrian Scarborough,0.0013022208144159361
Nicholas Lyndhurst,0.0013022208144159361
Edwyn Collins,0.0013022208144159361
Donald Swann,0.0013022208144159361
Ninia Benjamin,0.0013022208144159361
First World War,0.0011966353429768064
Tim Brooke-Taylor,0.0011966353429768064
Tim Key,0.0011966353429768064
Monty Python,0.0011966353429768064
Les Dawson,0.0011966353429768064
Susan Calman,0.0011966353429768064
Robert Newman,0.0011966353429768064
Bobby Ball,0.0011966353429768064
Don Juan,0.0011966353429768064
Daniel Howell,0.0011966353429768064
Hinge and Bracket,0.0011966353429768064
Rosie Jones,0.0011966353429768064
Linda Smith,0.0011966353429768064
Ronnie Corbett,0.0011966353429768064
Clement Freud,0.0011966353429768064
Lemn Sissay,0.0011966353429768064
Phil Cool,0.0011614401858304295
Penelope Wilton,0.0011614401858304295
Simon Brint,0.0011614401858304295
Brian Murphy,0.0011614401858304295
Russ Abbot,0.0011614401858304295
Faith Brown,0.0011614401858304295
James Bolam,0.0011614401858304295
Les Barker,0.0011614401858304295
Jimmy Tarbuck,0.0011614401858304295
Rudolph Walker,0.0011614401858304295
Roy 'Chubby' Brown,0.0010558547143912998
Pam Ayres,0.0010558547143912998
Rick Wakeman,0.0010558547143912998
Victoria Wood,0.001020659557244923
Ben Croshaw,0.001020659557244923
Elis James,0.001020659557244923
Maisie Adam,0.001020659557244923
Barry Cryer,0.001020659557244923
Tony Hawks,0.001020659557244923
Declan Donnelly,0.001020659557244923
John Cooper Clarke,0.001020659557244923
Anthony McPartlin,0.001020659557244923
Rob Brydon,0.001020659557244923
Chris Addison,0.001020659557244923
Ernie Wise,0.001020659557244923
Phil Lester,0.001020659557244923
Frankie Boyle,0.001020659557244923
Lauren Laverne,0.001020659557244923
Sandi Toksvig,0.001020659557244923
Ronnie Barker,0.001020659557244923
Roger McGough,0.001020659557244923
Ade Edmondson,0.001020659557244923
Eric Morecambe,0.001020659557244923
George Logan,0.001020659557244923
Robert Morley,0.001020659557244923
Frank Muir,0.001020659557244923
Jasper Carrott,0.0008798789286594164
Anne Reid,0.0008798789286594164
Patricia Routledge,0.0008798789286594164
Richard Wilson,0.0008798789286594164
Helen Lederer,0.0008798789286594164
Robert Lindsay,0.0008798789286594164
Alexei Sayle,0.0008798789286594164
James Fleet,0.0008798789286594164
Maureen Lipman,0.0008798789286594164
Pamela Stephenson,0.0008798789286594164
Joanna Lumley,0.0008798789286594164
Les Dennis,0.0008798789286594164
Eric Idle,0.0008798789286594164
Terry Gilliam,0.0008798789286594164
Michael Crawford,0.0008798789286594164
Griff Rhys Jones,0.0008798789286594164
Paul Nicholas,0.0008798789286594164
John Cleese,0.0008798789286594164
Mike Harding,0.0008798789286594164
Bill Oddie,0.0008798789286594164
Michael Palin,0.0008798789286594164
Peter Richardson,0.0008798789286594164
Graeme Garden,0.0008798789286594164
Julie Walters,0.0008798789286594164
Stanley Baxter,0.0008798789286594164
Billy Connolly,0.0008798789286594164
